"Time (UTCG)","Centric.LLR.Latitude (deg)","Centric.LLR.Longitude (deg)","Centric.LLR.Radius (km)","Centric.LLR.Latitude Rate (deg/sec)","Centric.LLR.Longitude Rate (deg/sec)","Centric.LLR.Radius Rate (km/sec)","Centric.SubPoint.X (km)","Centric.SubPoint.Y (km)","Centric.SubPoint.Z (km)","Centric.SubPoint.Radius (km)","Centric.SubPoint.X Rate (km/sec)","Centric.SubPoint.Y Rate (km/sec)","Centric.SubPoint.Z Rate (km/sec)","Centric.SubPoint.Radius Rate (km/sec)"
24 Mar 2021 01:02:40.000,5.852,148.722,6939.493325,0.062003,-0.012488,0.005073,-5422.508104,3294.139564,650.255570,6377.913602,1.323377,0.814068,6.865424,-0.000000
24 Mar 2021 01:02:45.000,6.162,148.659,6939.518513,0.062002,-0.012497,0.004987,-5415.808882,3298.158259,684.572454,6377.889400,1.356305,0.793404,6.861308,-0.000000
24 Mar 2021 01:02:50.000,6.472,148.597,6939.543270,0.062000,-0.012507,0.004900,-5408.945163,3302.073514,718.868238,6377.863969,1.389176,0.772692,6.856985,-0.000000
24 Mar 2021 01:02:55.000,6.782,148.534,6939.567595,0.061999,-0.012518,0.004814,-5401.917237,3305.885095,753.141884,6377.837313,1.421988,0.751935,6.852453,-0.000000
24 Mar 2021 01:03:00.000,7.092,148.471,6939.591488,0.061998,-0.012528,0.004727,-5394.725400,3309.592774,787.392353,6377.809435,1.454740,0.731132,6.847714,-0.000000
24 Mar 2021 01:03:05.000,7.402,148.409,6939.614948,0.061997,-0.012540,0.004640,-5387.369953,3313.196327,821.618608,6377.780338,1.487432,0.710284,6.842768,-0.000000
24 Mar 2021 01:03:10.000,7.712,148.346,6939.637974,0.061995,-0.012552,0.004554,-5379.851201,3316.695531,855.819613,6377.750026,1.520062,0.689392,6.837614,-0.000000
24 Mar 2021 01:03:15.000,8.022,148.283,6939.660568,0.061994,-0.012564,0.004467,-5372.169456,3320.090169,889.994332,6377.718503,1.552629,0.668457,6.832253,-0.000000
24 Mar 2021 01:03:20.000,8.332,148.220,6939.682728,0.061992,-0.012577,0.004380,-5364.325034,3323.380026,924.141730,6377.685772,1.585132,0.647480,6.826686,-0.000000
24 Mar 2021 01:03:25.000,8.642,148.157,6939.704454,0.061991,-0.012591,0.004293,-5356.318258,3326.564889,958.260774,6377.651837,1.617571,0.626460,6.820912,-0.000000
24 Mar 2021 01:03:30.000,8.952,148.094,6939.725746,0.061990,-0.012605,0.004206,-5348.149454,3329.644553,992.350432,6377.616703,1.649943,0.605400,6.814931,-0.000000
24 Mar 2021 01:03:35.000,9.261,148.031,6939.746604,0.061988,-0.012619,0.004119,-5339.818954,3332.618812,1026.409671,6377.580373,1.682249,0.584299,6.808745,-0.000000
24 Mar 2021 01:03:40.000,9.571,147.968,6939.767028,0.061987,-0.012635,0.004032,-5331.327095,3335.487467,1060.437462,6377.542853,1.714487,0.563158,6.802352,-0.000000
24 Mar 2021 01:03:45.000,9.881,147.905,6939.787018,0.061985,-0.012650,0.003945,-5322.674219,3338.250319,1094.432774,6377.504146,1.746656,0.541978,6.795754,-0.000000
24 Mar 2021 01:03:50.000,10.191,147.842,6939.806572,0.061983,-0.012666,0.003858,-5313.860675,3340.907176,1128.394581,6377.464258,1.778754,0.520760,6.788950,-0.000000
24 Mar 2021 01:03:55.000,10.501,147.778,6939.825693,0.061982,-0.012683,0.003771,-5304.886814,3343.457847,1162.321856,6377.423193,1.810782,0.499504,6.781941,-0.000000
24 Mar 2021 01:04:00.000,10.811,147.715,6939.844379,0.061980,-0.012700,0.003684,-5295.752995,3345.902147,1196.213572,6377.380956,1.842738,0.478211,6.774727,-0.000000
24 Mar 2021 01:04:05.000,11.121,147.651,6939.862630,0.061978,-0.012718,0.003597,-5286.459579,3348.239891,1230.068706,6377.337553,1.874621,0.456882,6.767308,-0.000000
24 Mar 2021 01:04:10.000,11.431,147.588,6939.880447,0.061977,-0.012737,0.003510,-5277.006934,3350.470902,1263.886234,6377.292989,1.906429,0.435518,6.759685,-0.000000
24 Mar 2021 01:04:15.000,11.741,147.524,6939.897829,0.061975,-0.012756,0.003423,-5267.395434,3352.595003,1297.665135,6377.247268,1.938163,0.414118,6.751857,-0.000000
24 Mar 2021 01:04:20.000,12.051,147.460,6939.914777,0.061973,-0.012775,0.003336,-5257.625456,3354.612023,1331.404388,6377.200397,1.969820,0.392685,6.743826,-0.000000
24 Mar 2021 01:04:25.000,12.360,147.396,6939.931290,0.061971,-0.012795,0.003249,-5247.697383,3356.521792,1365.102976,6377.152382,2.001401,0.371218,6.735591,-0.000000
24 Mar 2021 01:04:30.000,12.670,147.332,6939.947370,0.061969,-0.012816,0.003162,-5237.611602,3358.324147,1398.759880,6377.103227,2.032903,0.349719,6.727152,-0.000000
24 Mar 2021 01:04:35.000,12.980,147.268,6939.963016,0.061968,-0.012837,0.003075,-5227.368506,3360.018925,1432.374084,6377.052940,2.064327,0.328188,6.718511,-0.000000
24 Mar 2021 01:04:40.000,13.290,147.204,6939.978228,0.061966,-0.012859,0.002988,-5216.968493,3361.605970,1465.944575,6377.001525,2.095670,0.306626,6.709667,-0.000000
24 Mar 2021 01:04:45.000,13.600,147.140,6939.993006,0.061964,-0.012881,0.002901,-5206.411966,3363.085127,1499.470339,6376.948991,2.126933,0.285033,6.700621,-0.000000
24 Mar 2021 01:04:50.000,13.910,147.075,6940.007351,0.061962,-0.012904,0.002815,-5195.699331,3364.456247,1532.950365,6376.895342,2.158113,0.263411,6.691372,-0.000000
24 Mar 2021 01:04:55.000,14.219,147.010,6940.021263,0.061960,-0.012928,0.002728,-5184.831002,3365.719181,1566.383644,6376.840585,2.189210,0.241759,6.681922,-0.000000
24 Mar 2021 01:05:00.000,14.529,146.946,6940.034743,0.061958,-0.012952,0.002641,-5173.807395,3366.873788,1599.769167,6376.784727,2.220224,0.220080,6.672270,-0.000000
24 Mar 2021 01:05:05.000,14.839,146.881,6940.047790,0.061955,-0.012977,0.002555,-5162.628933,3367.919928,1633.105929,6376.727775,2.251152,0.198373,6.662417,-0.000000
24 Mar 2021 01:05:10.000,15.149,146.816,6940.060405,0.061953,-0.013003,0.002468,-5151.296042,3368.857466,1666.392925,6376.669735,2.281995,0.176639,6.652364,-0.000000
24 Mar 2021 01:05:15.000,15.459,146.751,6940.072589,0.061951,-0.013029,0.002382,-5139.809154,3369.686269,1699.629152,6376.610616,2.312751,0.154879,6.642110,-0.000000
24 Mar 2021 01:05:20.000,15.768,146.686,6940.084342,0.061949,-0.013056,0.002295,-5128.168706,3370.406209,1732.813609,6376.550422,2.343419,0.133094,6.631656,-0.000000
24 Mar 2021 01:05:25.000,16.078,146.620,6940.095664,0.061947,-0.013083,0.002209,-5116.375138,3371.017161,1765.945297,6376.489163,2.373999,0.111284,6.621002,-0.000000
24 Mar 2021 01:05:30.000,16.388,146.555,6940.106555,0.061944,-0.013111,0.002123,-5104.428898,3371.519005,1799.023219,6376.426845,2.404489,0.089450,6.610149,-0.000000
24 Mar 2021 01:05:35.000,16.697,146.489,6940.117017,0.061942,-0.013140,0.002037,-5092.330435,3371.911623,1832.046380,6376.363477,2.434888,0.067594,6.599098,-0.000000
24 Mar 2021 01:05:40.000,17.007,146.423,6940.127050,0.061940,-0.013169,0.001951,-5080.080205,3372.194901,1865.013785,6376.299064,2.465195,0.045715,6.587847,-0.000000
24 Mar 2021 01:05:45.000,17.317,146.358,6940.136654,0.061937,-0.013199,0.001865,-5067.678668,3372.368730,1897.924444,6376.233617,2.495410,0.023814,6.576399,-0.000000
24 Mar 2021 01:05:50.000,17.627,146.292,6940.145830,0.061935,-0.013230,0.001780,-5055.126290,3372.433004,1930.777367,6376.167141,2.525532,0.001893,6.564753,-0.000000
24 Mar 2021 01:05:55.000,17.936,146.225,6940.154579,0.061932,-0.013261,0.001694,-5042.423539,3372.387620,1963.571566,6376.099646,2.555559,-0.020049,6.552910,-0.000000
24 Mar 2021 01:06:00.000,18.246,146.159,6940.162901,0.061930,-0.013293,0.001609,-5029.570890,3372.232479,1996.306055,6376.031140,2.585491,-0.042010,6.540870,-0.000000
24 Mar 2021 01:06:05.000,18.556,146.092,6940.170797,0.061927,-0.013326,0.001524,-5016.568820,3371.967487,2028.979853,6375.961630,2.615327,-0.063990,6.528633,-0.000000
24 Mar 2021 01:06:10.000,18.865,146.026,6940.178267,0.061924,-0.013360,0.001438,-5003.417815,3371.592551,2061.591976,6375.891125,2.645066,-0.085987,6.516200,-0.000000
24 Mar 2021 01:06:15.000,19.175,145.959,6940.185313,0.061922,-0.013394,0.001353,-4990.118361,3371.107585,2094.141447,6375.819634,2.674706,-0.108002,6.503572,-0.000000
24 Mar 2021 01:06:20.000,19.484,145.892,6940.191934,0.061919,-0.013429,0.001269,-4976.670951,3370.512505,2126.627288,6375.747166,2.704248,-0.130033,6.490748,-0.000000
24 Mar 2021 01:06:25.000,19.794,145.824,6940.198132,0.061916,-0.013465,0.001184,-4963.076081,3369.807231,2159.048524,6375.673728,2.733690,-0.152079,6.477730,-0.000000
24 Mar 2021 01:06:30.000,20.104,145.757,6940.203908,0.061913,-0.013501,0.001099,-4949.334254,3368.991685,2191.404184,6375.599331,2.763031,-0.174141,6.464517,-0.000000
24 Mar 2021 01:06:35.000,20.413,145.689,6940.209262,0.061910,-0.013538,0.001015,-4935.445974,3368.065796,2223.693295,6375.523982,2.792271,-0.196217,6.451111,-0.000000
24 Mar 2021 01:06:40.000,20.723,145.622,6940.214196,0.061908,-0.013576,0.000931,-4921.411753,3367.029495,2255.914892,6375.447692,2.821408,-0.218306,6.437511,-0.000000
24 Mar 2021 01:06:45.000,21.032,145.554,6940.218709,0.061905,-0.013615,0.000847,-4907.232105,3365.882717,2288.068008,6375.370468,2.850441,-0.240408,6.423719,-0.000000
24 Mar 2021 01:06:50.000,21.342,145.486,6940.222803,0.061902,-0.013655,0.000763,-4892.907549,3364.625399,2320.151680,6375.292321,2.879371,-0.262521,6.409734,-0.000000
24 Mar 2021 01:06:55.000,21.651,145.417,6940.226479,0.061898,-0.013695,0.000679,-4878.438609,3363.257486,2352.164947,6375.213260,2.908195,-0.284646,6.395557,-0.000000
24 Mar 2021 01:07:00.000,21.961,145.349,6940.229738,0.061895,-0.013736,0.000596,-4863.825812,3361.778922,2384.106850,6375.133295,2.936913,-0.306781,6.381188,-0.000000
24 Mar 2021 01:07:05.000,22.270,145.280,6940.232581,0.061892,-0.013778,0.000513,-4849.069692,3360.189657,2415.976434,6375.052434,2.965525,-0.328926,6.366629,-0.000000
24 Mar 2021 01:07:10.000,22.580,145.211,6940.235008,0.061889,-0.013821,0.000429,-4834.170784,3358.489646,2447.772746,6374.970689,2.994028,-0.351080,6.351879,-0.000000
24 Mar 2021 01:07:15.000,22.889,145.142,6940.237021,0.061886,-0.013865,0.000347,-4819.129629,3356.678845,2479.494833,6374.888068,3.022423,-0.373242,6.336940,-0.000000
24 Mar 2021 01:07:20.000,23.198,145.072,6940.238621,0.061882,-0.013910,0.000264,-4803.946772,3354.757216,2511.141749,6374.804581,3.050709,-0.395411,6.321811,-0.000000
24 Mar 2021 01:07:25.000,23.508,145.002,6940.239809,0.061879,-0.013955,0.000182,-4788.622763,3352.724724,2542.712546,6374.720240,3.078884,-0.417587,6.306492,-0.000000
24 Mar 2021 01:07:30.000,23.817,144.933,6940.240586,0.061875,-0.014002,0.000099,-4773.158156,3350.581337,2574.206282,6374.635053,3.106948,-0.439769,6.290986,-0.000000
24 Mar 2021 01:07:35.000,24.127,144.862,6940.240952,0.061872,-0.014049,0.000017,-4757.553507,3348.327028,2605.622016,6374.549031,3.134900,-0.461956,6.275292,-0.000000
24 Mar 2021 01:07:40.000,24.436,144.792,6940.240910,0.061868,-0.014097,-0.000064,-4741.809380,3345.961773,2636.958810,6374.462185,3.162740,-0.484147,6.259410,-0.000000
24 Mar 2021 01:07:45.000,24.745,144.721,6940.240460,0.061865,-0.014146,-0.000146,-4725.926340,3343.485553,2668.215729,6374.374525,3.190466,-0.506342,6.243342,-0.000000
24 Mar 2021 01:07:50.000,25.055,144.651,6940.239603,0.061861,-0.014196,-0.000227,-4709.904957,3340.898350,2699.391840,6374.286061,3.218077,-0.528540,6.227087,-0.000000
24 Mar 2021 01:07:55.000,25.364,144.579,6940.238341,0.061857,-0.014247,-0.000308,-4693.745805,3338.200152,2730.486214,6374.196804,3.245573,-0.550740,6.210647,-0.000000
24 Mar 2021 01:08:00.000,25.673,144.508,6940.236675,0.061854,-0.014299,-0.000389,-4677.449464,3335.390951,2761.497923,6374.106766,3.272953,-0.572941,6.194021,-0.000000
24 Mar 2021 01:08:05.000,25.982,144.437,6940.234607,0.061850,-0.014352,-0.000470,-4661.016515,3332.470742,2792.426043,6374.015955,3.300216,-0.595143,6.177211,-0.000000
24 Mar 2021 01:08:10.000,26.292,144.365,6940.232136,0.061846,-0.014406,-0.000550,-4644.447545,3329.439523,2823.269652,6373.924385,3.327361,-0.617345,6.160217,-0.000000
24 Mar 2021 01:08:15.000,26.601,144.292,6940.229265,0.061842,-0.014461,-0.000630,-4627.743144,3326.297297,2854.027833,6373.832065,3.354388,-0.639546,6.143040,-0.000000
24 Mar 2021 01:08:20.000,26.910,144.220,6940.225995,0.061838,-0.014518,-0.000710,-4610.903907,3323.044071,2884.699669,6373.739006,3.381295,-0.661745,6.125679,-0.000000
24 Mar 2021 01:08:25.000,27.219,144.147,6940.222328,0.061834,-0.014575,-0.000789,-4593.930432,3319.679855,2915.284248,6373.645221,3.408083,-0.683942,6.108137,-0.000000
24 Mar 2021 01:08:30.000,27.528,144.074,6940.218264,0.061830,-0.014633,-0.000868,-4576.823322,3316.204662,2945.780659,6373.550720,3.434750,-0.706136,6.090412,-0.000000
24 Mar 2021 01:08:35.000,27.838,144.001,6940.213805,0.061825,-0.014692,-0.000947,-4559.583182,3312.618511,2976.187997,6373.455514,3.461295,-0.728325,6.072507,-0.000000
24 Mar 2021 01:08:40.000,28.147,143.927,6940.208952,0.061821,-0.014753,-0.001026,-4542.210623,3308.921422,3006.505356,6373.359615,3.487717,-0.750510,6.054421,-0.000000
24 Mar 2021 01:08:45.000,28.456,143.853,6940.203707,0.061817,-0.014815,-0.001104,-4524.706258,3305.113422,3036.731837,6373.263034,3.514017,-0.772690,6.036155,-0.000000
24 Mar 2021 01:08:50.000,28.765,143.779,6940.198072,0.061812,-0.014877,-0.001182,-4507.070706,3301.194538,3066.866540,6373.165784,3.540192,-0.794864,6.017710,-0.000000
24 Mar 2021 01:08:55.000,29.074,143.705,6940.192047,0.061808,-0.014941,-0.001260,-4489.304588,3297.164804,3096.908573,6373.067875,3.566243,-0.817030,5.999087,-0.000000
24 Mar 2021 01:09:00.000,29.383,143.630,6940.185634,0.061803,-0.015007,-0.001338,-4471.408529,3293.024256,3126.857042,6372.969320,3.592168,-0.839189,5.980285,-0.000000
24 Mar 2021 01:09:05.000,29.692,143.555,6940.178835,0.061798,-0.015073,-0.001415,-4453.383158,3288.772935,3156.711060,6372.870129,3.617968,-0.861339,5.961306,-0.000000
24 Mar 2021 01:09:10.000,30.001,143.479,6940.171651,0.061793,-0.015141,-0.001492,-4435.229108,3284.410884,3186.469741,6372.770317,3.643640,-0.883481,5.942150,-0.000000
24 Mar 2021 01:09:15.000,30.310,143.403,6940.164084,0.061789,-0.015209,-0.001568,-4416.947016,3279.938151,3216.132202,6372.669893,3.669185,-0.905612,5.922819,-0.000000
24 Mar 2021 01:09:20.000,30.619,143.327,6940.156135,0.061784,-0.015280,-0.001645,-4398.537521,3275.354789,3245.697566,6372.568870,3.694601,-0.927733,5.903311,-0.000000
24 Mar 2021 01:09:25.000,30.928,143.250,6940.147806,0.061779,-0.015351,-0.001721,-4380.001268,3270.660851,3275.164955,6372.467261,3.719888,-0.949842,5.883629,-0.000000
24 Mar 2021 01:09:30.000,31.237,143.173,6940.139099,0.061774,-0.015424,-0.001796,-4361.338903,3265.856398,3304.533498,6372.365077,3.745045,-0.971939,5.863773,-0.000000
24 Mar 2021 01:09:35.000,31.545,143.096,6940.130014,0.061768,-0.015498,-0.001871,-4342.551078,3260.941492,3333.802325,6372.262331,3.770072,-0.994023,5.843743,-0.000000
24 Mar 2021 01:09:40.000,31.854,143.018,6940.120554,0.061763,-0.015574,-0.001946,-4323.638447,3255.916200,3362.970570,6372.159035,3.794967,-1.016093,5.823540,-0.000000
24 Mar 2021 01:09:45.000,32.163,142.940,6940.110721,0.061758,-0.015651,-0.002021,-4304.601668,3250.780591,3392.037370,6372.055202,3.819731,-1.038149,5.803165,-0.000000
24 Mar 2021 01:09:50.000,32.472,142.862,6940.100515,0.061752,-0.015730,-0.002095,-4285.441403,3245.534740,3421.001867,6371.950843,3.844362,-1.060190,5.782618,-0.000000
24 Mar 2021 01:09:55.000,32.781,142.783,6940.089939,0.061747,-0.015810,-0.002169,-4266.158317,3240.178726,3449.863205,6371.845972,3.868859,-1.082215,5.761901,-0.000000
24 Mar 2021 01:10:00.000,33.089,142.704,6940.078995,0.061741,-0.015891,-0.002243,-4246.753078,3234.712628,3478.620530,6371.740601,3.893223,-1.104223,5.741013,-0.000000
24 Mar 2021 01:10:05.000,33.398,142.624,6940.067684,0.061735,-0.015974,-0.002316,-4227.226359,3229.136533,3507.272993,6371.634742,3.917452,-1.126214,5.719956,-0.000000
24 Mar 2021 01:10:10.000,33.707,142.544,6940.056007,0.061729,-0.016059,-0.002389,-4207.578834,3223.450529,3535.819750,6371.528408,3.941545,-1.148186,5.698731,-0.000000
24 Mar 2021 01:10:15.000,34.015,142.464,6940.043967,0.061723,-0.016145,-0.002462,-4187.811182,3217.654709,3564.259958,6371.421613,3.965502,-1.170140,5.677337,-0.000000
24 Mar 2021 01:10:20.000,34.324,142.383,6940.031565,0.061717,-0.016233,-0.002534,-4167.924085,3211.749170,3592.592777,6371.314368,3.989323,-1.192074,5.655775,-0.000000
24 Mar 2021 01:10:25.000,34.632,142.301,6940.018804,0.061711,-0.016323,-0.002606,-4147.918229,3205.734012,3620.817374,6371.206687,4.013006,-1.213988,5.634047,-0.000000
24 Mar 2021 01:10:30.000,34.941,142.219,6940.005684,0.061705,-0.016414,-0.002677,-4127.794302,3199.609339,3648.932915,6371.098582,4.036551,-1.235880,5.612153,-0.000000
24 Mar 2021 01:10:35.000,35.249,142.137,6939.992208,0.061698,-0.016507,-0.002748,-4107.552996,3193.375257,3676.938574,6370.990066,4.059957,-1.257751,5.590094,-0.000000
24 Mar 2021 01:10:40.000,35.558,142.054,6939.978378,0.061692,-0.016602,-0.002819,-4087.195006,3187.031879,3704.833525,6370.881153,4.083224,-1.279599,5.567870,-0.000000
24 Mar 2021 01:10:45.000,35.866,141.971,6939.964195,0.061685,-0.016698,-0.002889,-4066.721031,3180.579320,3732.616948,6370.771855,4.106351,-1.301423,5.545483,-0.000000
24 Mar 2021 01:10:50.000,36.175,141.887,6939.949662,0.061679,-0.016797,-0.002959,-4046.131772,3174.017697,3760.288024,6370.662186,4.129338,-1.323224,5.522932,-0.000000
24 Mar 2021 01:10:55.000,36.483,141.803,6939.934780,0.061672,-0.016897,-0.003029,-4025.427933,3167.347135,3787.845942,6370.552158,4.152183,-1.344999,5.500219,-0.000000
24 Mar 2021 01:11:00.000,36.792,141.718,6939.919550,0.061665,-0.016999,-0.003098,-4004.610223,3160.567757,3815.289890,6370.441785,4.174886,-1.366749,5.477344,-0.000000
24 Mar 2021 01:11:05.000,37.100,141.633,6939.903976,0.061658,-0.017103,-0.003167,-3983.679353,3153.679696,3842.619062,6370.331079,4.197447,-1.388473,5.454309,-0.000000
24 Mar 2021 01:11:10.000,37.408,141.547,6939.888059,0.061650,-0.017210,-0.003235,-3962.636035,3146.683082,3869.832656,6370.220055,4.219865,-1.410170,5.431113,-0.000000
24 Mar 2021 01:11:15.000,37.716,141.461,6939.871801,0.061643,-0.017318,-0.003303,-3941.480988,3139.578055,3896.929872,6370.108725,4.242139,-1.431839,5.407758,-0.000000
24 Mar 2021 01:11:20.000,38.025,141.374,6939.855203,0.061635,-0.017428,-0.003371,-3920.214932,3132.364755,3923.909916,6369.997103,4.264269,-1.453479,5.384244,-0.000000
24 Mar 2021 01:11:25.000,38.333,141.287,6939.838269,0.061628,-0.017541,-0.003438,-3898.838589,3125.043325,3950.771996,6369.885202,4.286253,-1.475090,5.360572,-0.000000
24 Mar 2021 01:11:30.000,38.641,141.199,6939.820999,0.061620,-0.017656,-0.003505,-3877.352685,3117.613915,3977.515324,6369.773035,4.308093,-1.496671,5.336743,-0.000000
24 Mar 2021 01:11:35.000,38.949,141.110,6939.803396,0.061612,-0.017773,-0.003572,-3855.757949,3110.076676,4004.139118,6369.660616,4.329786,-1.518222,5.312758,-0.000000
24 Mar 2021 01:11:40.000,39.257,141.021,6939.785462,0.061604,-0.017892,-0.003638,-3834.055113,3102.431763,4030.642596,6369.547958,4.351333,-1.539741,5.288617,-0.000000
24 Mar 2021 01:11:45.000,39.565,140.931,6939.767198,0.061596,-0.018014,-0.003703,-3812.244912,3094.679336,4057.024983,6369.435075,4.372732,-1.561227,5.264322,-0.000000
24 Mar 2021 01:11:50.000,39.873,140.841,6939.748608,0.061587,-0.018138,-0.003768,-3790.328083,3086.819556,4083.285506,6369.321979,4.393984,-1.582681,5.239872,-0.000000
24 Mar 2021 01:11:55.000,40.181,140.750,6939.729692,0.061579,-0.018265,-0.003833,-3768.305367,3078.852592,4109.423397,6369.208685,4.415087,-1.604101,5.215269,-0.000000
24 Mar 2021 01:12:00.000,40.489,140.658,6939.710453,0.061570,-0.018394,-0.003898,-3746.177506,3070.778611,4135.437893,6369.095207,4.436041,-1.625487,5.190513,-0.000000
24 Mar 2021 01:12:05.000,40.796,140.566,6939.690894,0.061561,-0.018526,-0.003962,-3723.945247,3062.597789,4161.328231,6368.981556,4.456846,-1.646838,5.165606,-0.000000
24 Mar 2021 01:12:10.000,41.104,140.473,6939.671015,0.061552,-0.018661,-0.004025,-3701.609338,3054.310302,4187.093656,6368.867748,4.477501,-1.668153,5.140548,-0.000000
24 Mar 2021 01:12:15.000,41.412,140.379,6939.650820,0.061543,-0.018798,-0.004088,-3679.170530,3045.916331,4212.733415,6368.753796,4.498005,-1.689432,5.115340,-0.000000
24 Mar 2021 01:12:20.000,41.720,140.285,6939.630310,0.061533,-0.018938,-0.004151,-3656.629578,3037.416060,4238.246760,6368.639713,4.518359,-1.710673,5.089982,-0.000000
24 Mar 2021 01:12:25.000,42.027,140.190,6939.609488,0.061524,-0.019081,-0.004213,-3633.987239,3028.809678,4263.632945,6368.525513,4.538560,-1.731876,5.064476,-0.000000
24 Mar 2021 01:12:30.000,42.335,140.094,6939.588355,0.061514,-0.019226,-0.004275,-3611.244270,3020.097375,4288.891231,6368.411209,4.558610,-1.753041,5.038822,-0.000000
24 Mar 2021 01:12:35.000,42.642,139.998,6939.566914,0.061504,-0.019375,-0.004337,-3588.401435,3011.279348,4314.020880,6368.296815,4.578507,-1.774166,5.013021,-0.000000
24 Mar 2021 01:12:40.000,42.950,139.900,6939.545167,0.061493,-0.019527,-0.004398,-3565.459498,3002.355794,4339.021161,6368.182345,4.598251,-1.795251,4.987075,-0.000000
24 Mar 2021 01:12:45.000,43.257,139.802,6939.523116,0.061483,-0.019682,-0.004458,-3542.419226,2993.326917,4363.891344,6368.067812,4.617841,-1.816295,4.960983,-0.000000
24 Mar 2021 01:12:50.000,43.565,139.704,6939.500764,0.061472,-0.019840,-0.004518,-3519.281388,2984.192921,4388.630706,6367.953231,4.637277,-1.837298,4.934746,-0.000000
24 Mar 2021 01:12:55.000,43.872,139.604,6939.478111,0.061461,-0.020002,-0.004578,-3496.046756,2974.954017,4413.238525,6367.838614,4.656558,-1.858259,4.908366,-0.000000
24 Mar 2021 01:13:00.000,44.179,139.504,6939.455162,0.061450,-0.020167,-0.004637,-3472.716105,2965.610418,4437.714087,6367.723975,4.675684,-1.879176,4.881843,-0.000000
